-4.064961671829223633e-01,-2.990189313888549805e+00,8.352413773536682129e-01,-5.659712478518486023e-04,2.838770858943462372e-02,6.838591694831848145e-01,7.290613651275634766e-01,-7.689574360847473145e-02,-1.199101358652114868e-01,2.138596028089523315e-01,9.114809334278106689e-03,-1.557505875825881958e-01,7.509908825159072876e-02,-1.276220381259918213e-01,1.331735309213399887e-02,-3.659017384052276611e-02,3.326403722167015076e-02,-6.305495649576187134e-02,2.720813825726509094e-02,1.847599074244499207e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.892543449997901917e-03,-5.793178826570510864e-02,-3.334315717220306396e-01,-3.534361422061920166e-01,-1.083224043250083923e-01,-2.243625819683074951e-01,-9.736824035644531250e-02,4.973227623850107193e-03,2.748327329754829407e-02,3.440666496753692627e-01,-3.388358354568481445e-01,6.505255121737718582e-03,-2.035595923662185669e-01,7.317780703306198120e-02
-4.084532856941223145e-01,-2.987665653228759766e+00,8.362152576446533203e-01,-3.047583391889929771e-03,3.615521639585494995e-02,7.048446536064147949e-01,7.084331512451171875e-01,-1.098800897598266602e-01,-1.297871917486190796e-01,1.525821089744567871e-01,4.568660631775856018e-02,-1.775995641946792603e-01,9.728160500526428223e-02,-1.363305002450942993e-01,-3.817653981968760490e-03,-9.448995441198348999e-02,4.674131423234939575e-02,-9.121120721101760864e-02,1.665027067065238953e-02,-4.198211058974266052e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.042615413665771484e-02,-4.725378379225730896e-02,-3.216648697853088379e-01,-4.116145372390747070e-01,-9.767168015241622925e-02,-2.347357720136642456e-01,-8.593330532312393188e-02,7.115834206342697144e-02,3.088231757283210754e-02,2.453034073114395142e-01,-4.398083984851837158e-01,-1.051159054040908813e-01,-2.351077347993850708e-01,1.352122612297534943e-02
-4.084537029266357422e-01,-2.981929302215576172e+00,8.376989960670471191e-01,-2.733689267188310623e-03,3.430482745170593262e-02,7.105927467346191406e-01,7.027614116668701172e-01,-1.098014488816261292e-01,-1.280482411384582520e-01,1.375070661306381226e-01,6.175789982080459595e-02,-1.957456320524215698e-01,1.075441464781761169e-01,-1.233053356409072876e-01,-3.587119048461318016e-03,-1.075937449932098389e-01,4.319958388805389404e-02,-1.045378074049949646e-01,5.615995265543460846e-03,-5.462302267551422119e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.393723651766777039e-02,-4.894113540649414062e-02,-3.082680702209472656e-01,-4.090304672718048096e-01,-1.251683086156845093e-01,-2.408964186906814575e-01,-1.095853224396705627e-01,7.517009228467941284e-02,1.046354230493307114e-02,2.626863420009613037e-01,-4.388947486877441406e-01,-6.408051587641239166e-03,-2.295528799295425415e-01,4.545948654413223267e-02
-4.104094803333282471e-01,-2.979140043258666992e+00,8.385590314865112305e-01,-3.576033981516957283e-03,3.435930982232093811e-02,7.095944285392761230e-01,7.037630677223205566e-01,-1.136751547455787659e-01,-1.269380450248718262e-01,1.405938118696212769e-01,7.393178343772888184e-02,-2.047286033630371094e-01,1.120557337999343872e-01,-1.281489282846450806e-01,-4.716130904853343964e-03,-1.044095456600189209e-01,5.533925443887710571e-02,-1.116073578596115112e-01,2.819927642121911049e-03,-4.893385618925094604e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.356129512190818787e-02,-4.954187572002410889e-02,-3.034259974956512451e-01,-4.071676135063171387e-01,-1.264024227857589722e-01,-2.418998330831527710e-01,-1.166132166981697083e-01,7.863159477710723877e-02,9.376306086778640747e-03,2.599147260189056396e-01,-4.424819946289062500e-01,-2.180460607632994652e-03,-2.251606583595275879e-01,5.762347579002380371e-02
-4.124918878078460693e-01,-2.974827051162719727e+00,8.392040133476257324e-01,-4.557772073894739151e-03,3.432672470808029175e-02,7.095683813095092773e-01,7.037852406501770020e-01,-1.162411347031593323e-01,-1.284487843513488770e-01,1.377522796392440796e-01,8.587669581174850464e-02,-2.160359323024749756e-01,1.156824156641960144e-01,-1.316715031862258911e-01,-6.456361617892980576e-03,-1.015743911266326904e-01,6.923674792051315308e-02,-1.233012974262237549e-01,-3.048853017389774323e-03,-4.868993163108825684e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.711539342999458313e-02,-4.978531226515769958e-02,-2.986519634723663330e-01,-4.116303920745849609e-01,-1.333546489477157593e-01,-2.435373812913894653e-01,-1.239471808075904846e-01,8.240498602390289307e-02,1.016001775860786438e-02,2.568755447864532471e-01,-4.476352930068969727e-01,6.198402494192123413e-03,-2.306206375360488892e-01,5.522650480270385742e-02
-4.142748415470123291e-01,-2.969618320465087891e+00,8.394013047218322754e-01,-6.208660081028938293e-03,3.350367024540901184e-02,7.111435532569885254e-01,7.022206783294677734e-01,-1.196620762348175049e-01,-1.279575377702713013e-01,1.251087039709091187e-01,1.004539355635643005e-01,-2.253608256578445435e-01,1.225726678967475891e-01,-1.404304802417755127e-01,-6.881964858621358871e-03,-1.052209511399269104e-01,9.570303559303283691e-02,-1.404336392879486084e-01,-8.892997168004512787e-03,-4.955561086535453796e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.068342991173267365e-02,-4.871598258614540100e-02,-3.008216321468353271e-01,-4.145356714725494385e-01,-1.306374967098236084e-01,-2.402353137731552124e-01,-1.232576221227645874e-01,8.508774638175964355e-02,1.138429623097181320e-02,2.551246285438537598e-01,-4.481936395168304443e-01,1.262336620129644871e-03,-2.331628948450088501e-01,5.554893240332603455e-02
-4.157168567180633545e-01,-2.963318586349487305e+00,8.394473791122436523e-01,-7.231310941278934479e-03,3.206657245755195618e-02,7.142819166183471680e-01,6.990857124328613281e-01,-1.214723363518714905e-01,-1.281310021877288818e-01,1.068063005805015564e-01,1.176537722349166870e-01,-2.378018647432327271e-01,1.247238516807556152e-01,-1.554090529680252075e-01,-9.450527839362621307e-03,-1.141274347901344299e-01,1.382880359888076782e-01,-1.619803160429000854e-01,-1.474229805171489716e-02,-5.694380402565002441e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.903916850686073303e-02,-4.357468336820602417e-02,-3.085504770278930664e-01,-4.258254170417785645e-01,-1.411338895559310913e-01,-2.272292673587799072e-01,-1.148981228470802307e-01,9.109602123498916626e-02,1.365057844668626785e-02,2.552213072776794434e-01,-4.548228681087493896e-01,5.683952476829290390e-03,-2.305766493082046509e-01,5.446213111281394958e-02
-4.182309508323669434e-01,-2.956947565078735352e+00,8.389353752136230469e-01,-8.050256408751010895e-03,3.230895847082138062e-02,7.162590026855468750e-01,6.970397233963012695e-01,-1.220885887742042542e-01,-1.305746287107467651e-01,9.811993688344955444e-02,1.294576227664947510e-01,-2.496035099029541016e-01,1.310921311378479004e-01,-1.857007443904876709e-01,-2.103887684643268585e-02,-1.425886005163192749e-01,2.101707160472869873e-01,-1.781557351350784302e-01,-1.808290742337703705e-02,-6.455145031213760376e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.850352182984352112e-02,-4.187175258994102478e-02,-3.050855398178100586e-01,-4.418044984340667725e-01,-1.303254514932632446e-01,-2.360589057207107544e-01,-1.263329535722732544e-01,9.777509421110153198e-02,1.074621360749006271e-02,2.538463771343231201e-01,-4.596067070960998535e-01,-2.815679414197802544e-03,-2.374392002820968628e-01,5.553957819938659668e-02
-4.209257960319519043e-01,-2.949631214141845703e+00,8.372588157653808594e-01,-9.001315571367740631e-03,3.234148770570755005e-02,7.195573449134826660e-01,6.936210989952087402e-01,-1.192662641406059265e-01,-1.337351053953170776e-01,8.232849836349487305e-02,1.341694742441177368e-01,-2.564266324043273926e-01,1.422480940818786621e-01,-2.231973409652709961e-01,-3.840855509042739868e-02,-1.706135272979736328e-01,2.993350327014923096e-01,-1.819236278533935547e-01,-8.753786794841289520e-03,-7.822632789611816406e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.124733015894889832e-02,-3.550985828042030334e-02,-3.166156113147735596e-01,-4.671296775341033936e-01,-1.367584764957427979e-01,-2.344940155744552612e-01,-1.254415661096572876e-01,1.037732437252998352e-01,8.065257221460342407e-03,2.494580894708633423e-01,-4.687197208404541016e-01,4.303973168134689331e-03,-2.389522045850753784e-01,5.792783573269844055e-02
-4.233142137527465820e-01,-2.943106174468994141e+00,8.359383344650268555e-01,-1.327548176050186157e-02,3.431383892893791199e-02,7.211432456970214844e-01,6.918082833290100098e-01,-1.274927258491516113e-01,-1.357447504997253418e-01,6.412959098815917969e-02,1.459346562623977661e-01,-2.591127753257751465e-01,1.514763832092285156e-01,-2.759936451911926270e-01,-4.899944737553596497e-02,-1.782100200653076172e-01,3.906883299350738525e-01,-1.828912049531936646e-01,-1.217219512909650803e-02,-8.896477520465850830e-02,0.000000000000000000e+00,0.000000000000000000e+00,5.656677111983299255e-02,-3.833385556936264038e-02,-3.186209797859191895e-01,-4.766119122505187988e-01,-1.427696347236633301e-01,-2.304660677909851074e-01,-1.190806552767753601e-01,1.033816933631896973e-01,1.011833176016807556e-02,2.432919442653656006e-01,-4.755820631980895996e-01,2.207591570913791656e-02,-2.471308112144470215e-01,1.112293265759944916e-02
