3.647302865982055664e+00,3.315085887908935547e+00,9.833930730819702148e-01,2.177101559937000275e-02,-2.028481289744377136e-02,-9.357517361640930176e-01,3.514017760753631592e-01,-8.941943757236003876e-03,-2.172203510999679565e-01,-3.059719800949096680e-01,-3.006935715675354004e-01,1.499441545456647873e-02,-3.742021918296813965e-01,-4.633649885654449463e-01,3.670512884855270386e-02,1.089107021689414978e-01,7.978242635726928711e-02,3.868647515773773193e-01,1.607199162244796753e-01,2.601488530635833740e-01,-1.469476670026779175e-01,6.913529708981513977e-03,5.138768628239631653e-02,-1.231081858277320862e-01,-4.720737040042877197e-02
3.612206459045410156e+00,3.283770084381103516e+00,9.842337369918823242e-01,1.932733878493309021e-02,6.383657921105623245e-03,-9.388118982315063477e-01,3.438283801078796387e-01,3.993728756904602051e-02,-1.570890098810195923e-01,-4.481984376907348633e-01,-1.882109493017196655e-01,4.149904102087020874e-02,-4.759415090084075928e-01,-4.729525446891784668e-01,9.705423563718795776e-02,1.055113971233367920e-01,1.533638685941696167e-01,3.282996118068695068e-01,1.410827338695526123e-01,2.253979295492172241e-01,-9.609552472829818726e-02,1.500827446579933167e-02,9.890891611576080322e-02,3.938758745789527893e-02,-9.089165180921554565e-02
3.580327272415161133e+00,3.259062528610229492e+00,9.862936139106750488e-01,8.183435420505702496e-04,2.675789035856723785e-02,-9.375316500663757324e-01,3.468685150146484375e-01,5.556074157357215881e-02,-6.026227772235870361e-02,-4.920676052570343018e-01,-1.205324158072471619e-01,7.791025936603546143e-02,-4.550446569919586182e-01,-4.213255643844604492e-01,1.450363248586654663e-01,7.597108930349349976e-02,1.675208061933517456e-01,2.805081009864807129e-01,1.208445429801940918e-01,1.877679526805877686e-01,-3.430818393826484680e-02,-2.386983105679973960e-04,1.819013953208923340e-01,2.205602824687957764e-01,-1.295727789402008057e-01
3.553643941879272461e+00,3.232668638229370117e+00,9.848497509956359863e-01,-1.317592058330774307e-02,4.497308284044265747e-02,-9.332016110420227051e-01,3.562844097614288330e-01,7.974515855312347412e-02,-2.760886214673519135e-02,-5.273234248161315918e-01,-5.151193961501121521e-02,1.245784834027290344e-01,-4.545618891716003418e-01,-3.750080764293670654e-01,1.745298206806182861e-01,4.347732663154602051e-02,1.719599217176437378e-01,2.448410242795944214e-01,1.092582866549491882e-01,1.520557701587677002e-01,2.180569060146808624e-02,-4.026537761092185974e-02,2.143835723400115967e-01,4.926638603210449219e-01,-1.757895201444625854e-01
3.524097919464111328e+00,3.204798698425292969e+00,9.930400848388671875e-01,-1.828058622777462006e-02,4.756209254264831543e-02,-9.287847280502319336e-01,3.671002686023712158e-01,8.691649138927459717e-02,-2.316216379404067993e-02,-5.695756077766418457e-01,-2.238612854853272438e-03,1.411136537790298462e-01,-4.778407812118530273e-01,-3.227962553501129150e-01,1.745299994945526123e-01,2.649762481451034546e-02,1.711809188127517700e-01,1.982969492673873901e-01,1.050171703100204468e-01,4.564980044960975647e-02,4.853620007634162903e-02,-6.512572616338729858e-02,3.677648007869720459e-01,5.061399936676025391e-01,-2.101676613092422485e-01
3.499251604080200195e+00,3.177232265472412109e+00,1.007569670677185059e+00,-6.612992845475673676e-03,3.224547207355499268e-02,-9.240506887435913086e-01,3.808500766754150391e-01,5.842329561710357666e-02,-5.264833196997642517e-02,-5.939562320709228516e-01,1.950083486735820770e-02,1.353476345539093018e-01,-4.972448050975799561e-01,-2.757713198661804199e-01,1.308808177709579468e-01,2.020300924777984619e-02,1.459014862775802612e-01,1.649745255708694458e-01,1.060070544481277466e-01,-5.145466700196266174e-02,3.866444900631904602e-02,-5.384523048996925354e-02,4.167494773864746094e-01,4.798902571201324463e-01,-1.768242269754409790e-01
3.473864555358886719e+00,3.149528503417968750e+00,1.019440650939941406e+00,-7.782877655699849129e-04,1.319749560207128525e-02,-9.169856905937194824e-01,3.987008929252624512e-01,2.248016744852066040e-02,-1.020668596029281616e-01,-6.120305061340332031e-01,3.974324837327003479e-02,8.279701322317123413e-02,-5.198224186897277832e-01,-2.096464037895202637e-01,8.242780715227127075e-02,-1.541044446639716625e-03,1.107497811317443848e-01,1.366610676050186157e-01,1.204232648015022278e-01,-1.761848628520965576e-01,4.019084572792053223e-02,-7.744930684566497803e-03,5.178596973419189453e-01,3.760540485382080078e-01,-8.788456767797470093e-02
3.450914144515991211e+00,3.125774860382080078e+00,1.028997898101806641e+00,5.913385655730962753e-03,4.785939119756221771e-03,-9.088446497917175293e-01,4.170654416084289551e-01,-1.440275367349386215e-02,-1.461519747972488403e-01,-6.195229291915893555e-01,6.204787269234657288e-02,6.096507981419563293e-02,-5.461286902427673340e-01,-1.572173386812210083e-01,5.562155693769454956e-02,-3.304945304989814758e-02,7.664080709218978882e-02,1.114158183336257935e-01,1.349216997623443604e-01,-2.917119860649108887e-01,4.344515874981880188e-02,2.186410501599311829e-02,5.593395233154296875e-01,2.979989051818847656e-01,-1.545968092978000641e-02
3.429454565048217773e+00,3.100206613540649414e+00,1.035901904106140137e+00,1.158782094717025757e-02,-9.137752931565046310e-04,-9.023509025573730469e-01,4.308453202247619629e-01,-4.824498668313026428e-02,-1.745855659246444702e-01,-6.292657256126403809e-01,8.421652764081954956e-02,4.272010177373886108e-02,-5.656859278678894043e-01,-1.094991564750671387e-01,3.838974609971046448e-02,-5.774093419313430786e-02,4.762834310531616211e-02,8.674634993076324463e-02,1.411534696817398071e-01,-3.756481409072875977e-01,4.396786913275718689e-02,6.981105357408523560e-02,5.349668860435485840e-01,2.410061955451965332e-01,5.372478440403938293e-02
3.407101392745971680e+00,3.076087713241577148e+00,1.039480447769165039e+00,1.526718679815530777e-02,-2.941810816992074251e-04,-8.978284001350402832e-01,4.400806725025177002e-01,-7.550921291112899780e-02,-1.871362477540969849e-01,-6.488516330718994141e-01,1.031328290700912476e-01,3.941798582673072815e-02,-5.782143473625183105e-01,-6.165315955877304077e-02,4.188828170299530029e-02,-7.822460681200027466e-02,1.277551427483558655e-02,6.354606896638870239e-02,1.351857036352157593e-01,-4.314750730991363525e-01,3.064669668674468994e-02,8.527697622776031494e-02,4.527130126953125000e-01,1.988670378923416138e-01,8.473520725965499878e-02
3.383981704711914062e+00,3.050690650939941406e+00,1.038823485374450684e+00,1.631803438067436218e-02,6.286448333412408829e-03,-8.980311751365661621e-01,4.395841062068939209e-01,-1.035464257001876831e-01,-1.777959614992141724e-01,-6.864293217658996582e-01,1.256238967180252075e-01,5.717067793011665344e-02,-5.904290676116943359e-01,-2.454017475247383118e-02,5.622307211160659790e-02,-8.700043708086013794e-02,2.170463858419680037e-06,2.406991273164749146e-02,1.271602660417556763e-01,-4.700943231582641602e-01,1.372351869940757751e-02,6.524821370840072632e-02,3.393725156784057617e-01,1.784529089927673340e-01,6.740766763687133789e-02
3.360104084014892578e+00,3.023012876510620117e+00,1.033220410346984863e+00,1.817849092185497284e-02,1.492463890463113785e-02,-8.974069952964782715e-01,4.405762851238250732e-01,-1.337200403213500977e-01,-1.647459864616394043e-01,-7.202631235122680664e-01,1.362715810537338257e-01,7.373941689729690552e-02,-5.922432541847229004e-01,2.316441852599382401e-03,7.395130395889282227e-02,-8.224652707576751709e-02,1.534470470687665511e-07,-6.866695359349250793e-03,1.304593235254287720e-01,-5.080724358558654785e-01,-1.934944838285446167e-02,-6.212112959474325180e-03,2.209474593400955200e-01,1.899243891239166260e-01,4.557485878467559814e-02
3.335040092468261719e+00,2.994253873825073242e+00,1.026289939880371094e+00,2.055394276976585388e-02,2.018318325281143188e-02,-8.953819870948791504e-01,4.443661570549011230e-01,-1.618601232767105103e-01,-1.535020619630813599e-01,-7.523926496505737305e-01,1.425532251596450806e-01,8.111758530139923096e-02,-5.861961841583251953e-01,3.508501872420310974e-02,8.513072133064270020e-02,-8.736347407102584839e-02,9.590378621457396058e-13,-4.863840341567993164e-02,1.281817108392715454e-01,-5.444244146347045898e-01,-5.240628495812416077e-02,-6.760356575250625610e-02,1.281535327434539795e-01,1.650230884552001953e-01,1.464183907955884933e-02
3.309266328811645508e+00,2.963658571243286133e+00,1.017969131469726562e+00,2.382618747651576996e-02,1.851174421608448029e-02,-8.918532729148864746e-01,4.513173699378967285e-01,-1.795361340045928955e-01,-1.542842686176300049e-01,-7.899423837661743164e-01,1.499470323324203491e-01,7.692211866378784180e-02,-5.807113051414489746e-01,7.152911275625228882e-02,8.234567940235137939e-02,-9.876921027898788452e-02,9.131703385671001774e-18,-8.252955228090286255e-02,1.414687186479568481e-01,-5.699062347412109375e-01,-8.826901018619537354e-02,-7.434622198343276978e-02,6.187922880053520203e-02,1.198345273733139038e-01,2.123349811881780624e-03
3.282734632492065430e+00,2.930938005447387695e+00,1.009323120117187500e+00,2.239011228084564209e-02,1.718341559171676636e-02,-8.892973661422729492e-01,4.564577043056488037e-01,-1.934994459152221680e-01,-1.671238988637924194e-01,-8.023990392684936523e-01,1.606057286262512207e-01,6.325133144855499268e-02,-5.791741013526916504e-01,1.167199388146400452e-01,8.421069383621215820e-02,-1.050401255488395691e-01,-6.931905882092380400e-19,-1.103310436010360718e-01,1.456520855426788330e-01,-5.763658285140991211e-01,-1.080596074461936951e-01,-5.967204645276069641e-02,3.172541782259941101e-02,8.887770026922225952e-02,-2.188710682094097137e-02
3.252639293670654297e+00,2.897294282913208008e+00,9.982476234436035156e-01,2.177959866821765900e-02,1.905871368944644928e-02,-8.875854611396789551e-01,4.597330391407012939e-01,-2.056067287921905518e-01,-1.363529860973358154e-01,-8.037840723991394043e-01,1.706114262342453003e-01,4.437768086791038513e-02,-5.763239264488220215e-01,1.563097536563873291e-01,9.406696259975433350e-02,-1.088097244501113892e-01,3.759448616498886438e-18,-1.240052506327629089e-01,1.494057774543762207e-01,-5.848709940910339355e-01,-1.266797184944152832e-01,-8.549988269805908203e-02,4.251723736524581909e-02,1.046760231256484985e-01,-1.200985256582498550e-02
3.218302488327026367e+00,2.861133337020874023e+00,9.851033687591552734e-01,2.173015102744102478e-02,3.016236610710620880e-02,-8.894501924514770508e-01,4.555177390575408936e-01,-2.197572141885757446e-01,-1.129803434014320374e-01,-7.895336747169494629e-01,1.741940230131149292e-01,3.725128248333930969e-02,-5.849918127059936523e-01,1.881084293127059937e-01,1.169496402144432068e-01,-9.999975562095642090e-02,-2.775804309539615919e-18,-1.115936562418937683e-01,1.522934287786483765e-01,-5.970440506935119629e-01,-1.218947097659111023e-01,-1.280383765697479248e-01,6.817358732223510742e-02,2.188208252191543579e-01,-1.133561949245631695e-03
3.183400869369506836e+00,2.823642492294311523e+00,9.783644676208496094e-01,2.059830352663993835e-02,3.078904002904891968e-02,-8.926893472671508789e-01,4.491474330425262451e-01,-2.190206944942474365e-01,-1.005050465464591980e-01,-7.667434215545654297e-01,1.805589795112609863e-01,2.254316955804824829e-02,-5.822630524635314941e-01,2.204542458057403564e-01,1.191194131970405579e-01,-9.021805971860885620e-02,8.488360663250205107e-07,-5.506994575262069702e-02,1.664283573627471924e-01,-5.837657451629638672e-01,-1.191547736525535583e-01,-1.240616366267204285e-01,8.171300590038299561e-02,2.950861155986785889e-01,-5.432205740362405777e-03
3.149240016937255859e+00,2.787264585494995117e+00,9.779082536697387695e-01,1.912635192275047302e-02,2.102037332952022552e-02,-8.961390256881713867e-01,4.428624510765075684e-01,-1.980847269296646118e-01,-9.865319728851318359e-02,-7.332083582878112793e-01,1.937447041273117065e-01,-2.049479866400361061e-03,-5.750454068183898926e-01,2.278686165809631348e-01,9.891409426927566528e-02,-9.042311459779739380e-02,4.283960163593292236e-02,2.816091664135456085e-02,1.852771192789077759e-01,-5.477213859558105469e-01,-1.305049508810043335e-01,-1.288193613290786743e-01,9.589369595050811768e-02,3.291435837745666504e-01,-8.620550855994224548e-03
