-4.267668724060058594e-01,-4.111612796783447266e+00,1.112913131713867188e+00,-7.763297762721776962e-03,2.188633568584918976e-02,7.033327817916870117e-01,7.104813456535339355e-01,-7.918108254671096802e-02,-5.487036332488059998e-02,-5.770578980445861816e-01,-7.802539318799972534e-02,2.599257603287696838e-02,-5.219952464103698730e-01,-7.671798765659332275e-02,-1.583152636885643005e-02,-1.535685509443283081e-01,2.390823927722607323e-10,8.020445704460144043e-02,1.681017428636550903e-01,-6.697017699480056763e-02,6.556908786296844482e-02,2.277218699455261230e-01,8.787586110170497733e-12,2.234108187258243561e-02,-7.878687232732772827e-02
-4.198755025863647461e-01,-4.105666160583496094e+00,1.110669374465942383e+00,-1.102455891668796539e-02,2.109872177243232727e-02,7.181959152221679688e-01,6.954336166381835938e-01,-5.872901901602745056e-02,-8.305396139621734619e-02,-6.048938035964965820e-01,-7.685219496488571167e-02,8.445323444902896881e-03,-5.356390476226806641e-01,-6.492010504007339478e-02,-1.282922830432653427e-02,-1.932009607553482056e-01,1.492381102899365767e-15,6.321030855178833008e-02,2.032561600208282471e-01,-7.621105760335922241e-02,8.186981081962585449e-02,1.803828179836273193e-01,5.648608615354752671e-17,3.452664613723754883e-02,-1.272256672382354736e-01
-4.142805039882659912e-01,-4.100925445556640625e+00,1.110899090766906738e+00,-1.004206202924251556e-02,2.097957022488117218e-02,7.209002971649169922e-01,6.926483511924743652e-01,-4.834712669253349304e-02,-8.493169397115707397e-02,-6.180923581123352051e-01,-6.939762830734252930e-02,9.876552969217300415e-03,-5.535877346992492676e-01,-5.623929947614669800e-02,-1.072453334927558899e-02,-2.009161114692687988e-01,1.186587279984867987e-18,5.575959011912345886e-02,2.087192982435226440e-01,-8.005772531032562256e-02,8.858934789896011353e-02,1.721166670322418213e-01,1.548397541046142578e-02,3.121169842779636383e-02,-1.331379711627960205e-01
-4.093730151653289795e-01,-4.098154544830322266e+00,1.110568046569824219e+00,-9.673967026174068451e-03,2.193814888596534729e-02,7.235814332962036133e-01,6.898224353790283203e-01,-3.963220864534378052e-02,-9.337568283081054688e-02,-6.262660622596740723e-01,-5.526085942983627319e-02,2.474021911621093750e-02,-5.709886550903320312e-01,-5.291157960891723633e-02,-7.951988838613033295e-03,-2.137438058853149414e-01,1.087749122952131817e-18,5.374776199460029602e-02,2.001298815011978149e-01,-1.018211841583251953e-01,9.406633675098419189e-02,1.578965932130813599e-01,5.386950448155403137e-02,2.727173082530498505e-02,-1.325398683547973633e-01
-4.045170545578002930e-01,-4.093757152557373047e+00,1.109719634056091309e+00,-7.499590981751680374e-03,2.272101864218711853e-02,7.286252379417419434e-01,6.844945549964904785e-01,-3.368431329727172852e-02,-1.002842262387275696e-01,-6.258121728897094727e-01,-4.481933265924453735e-02,2.657201327383518219e-02,-5.872296094894409180e-01,-4.463228583335876465e-02,-7.050519809126853943e-03,-2.231706827878952026e-01,-2.640466394387671126e-18,4.901106655597686768e-02,2.000641077756881714e-01,-1.232953593134880066e-01,9.913549572229385376e-02,1.454605162143707275e-01,9.767136722803115845e-02,1.086945459246635437e-02,-1.359963715076446533e-01
-4.004835188388824463e-01,-4.089391231536865234e+00,1.107895970344543457e+00,-9.065232239663600922e-03,2.247564308345317841e-02,7.315428256988525391e-01,6.813646554946899414e-01,-2.825001068413257599e-02,-9.981443732976913452e-02,-6.269562840461730957e-01,-3.669303283095359802e-02,3.877480700612068176e-02,-5.928201079368591309e-01,-4.148018360137939453e-02,3.121011250186711550e-04,-2.295607924461364746e-01,-3.057762469808422527e-18,4.218014329671859741e-02,1.964694112539291382e-01,-1.507983654737472534e-01,1.083176285028457642e-01,1.295155286788940430e-01,1.381173431873321533e-01,2.478110976517200470e-02,-1.353540867567062378e-01
-3.959068655967712402e-01,-4.085580348968505859e+00,1.105757594108581543e+00,-1.220410037785768509e-02,2.240811474621295929e-02,7.347648143768310547e-01,6.778418421745300293e-01,-2.454770915210247040e-02,-1.066345348954200745e-01,-6.287516355514526367e-01,-3.145509958267211914e-02,5.531711503863334656e-02,-6.000347733497619629e-01,-4.121435433626174927e-02,1.005202252417802811e-02,-2.406546771526336670e-01,-2.979941317779433683e-18,3.565681353211402893e-02,1.921260952949523926e-01,-1.853611618280410767e-01,1.212599501013755798e-01,1.124319881200790405e-01,1.813350766897201538e-01,5.023798719048500061e-02,-1.351785063743591309e-01
-3.936279714107513428e-01,-4.081451892852783203e+00,1.104797601699829102e+00,-1.462992466986179352e-02,2.267472259700298309e-02,7.376304268836975098e-01,6.746652126312255859e-01,-2.709954977035522461e-02,-9.868545830249786377e-02,-6.196422576904296875e-01,-2.649026736617088318e-02,6.359036266803741455e-02,-5.991844534873962402e-01,-3.963422402739524841e-02,1.551984250545501709e-02,-2.478687167167663574e-01,-5.509499335635994859e-18,2.851220965385437012e-02,1.927252858877182007e-01,-2.217683494091033936e-01,1.266597956418991089e-01,9.721583873033523560e-02,2.229596078395843506e-01,8.591655641794204712e-02,-1.259610950946807861e-01
-3.901864588260650635e-01,-4.076705455780029297e+00,1.103820562362670898e+00,-1.745610125362873077e-02,2.124533988535404205e-02,7.387969493865966797e-01,6.733669042587280273e-01,-3.177836537361145020e-02,-8.555280417203903198e-02,-6.105223894119262695e-01,-2.459744922816753387e-02,8.249986916780471802e-02,-5.925741791725158691e-01,-3.633607923984527588e-02,2.750246413052082062e-02,-2.538397610187530518e-01,5.749580236623385611e-18,1.451493892818689346e-02,1.859538555145263672e-01,-2.552020251750946045e-01,1.340957731008529663e-01,9.632748365402221680e-02,2.577266693115234375e-01,1.325936615467071533e-01,-1.169311776757240295e-01
-3.878939151763916016e-01,-4.071756362915039062e+00,1.103470087051391602e+00,-1.856959611177444458e-02,2.297630906105041504e-02,7.409372329711914062e-01,6.709242463111877441e-01,-3.625000640749931335e-02,-7.939107716083526611e-02,-6.117789745330810547e-01,-2.252326905727386475e-02,9.083190560340881348e-02,-5.915715098381042480e-01,-3.514556959271430969e-02,3.033031150698661804e-02,-2.595414221286773682e-01,4.188511749723510934e-18,5.905566737055778503e-03,1.850257813930511475e-01,-2.916782796382904053e-01,1.226355135440826416e-01,5.868234112858772278e-02,2.894518375396728516e-01,1.619253158569335938e-01,-1.120838448405265808e-01
